松山區,濱江段四小段401~450地號,76,10111,0,10412000,137000,0,0,305263,2773779,25.071229,121.547795
松山區,臺北市松山區八德路四段301~350號,27.31,10112,144.3,24250000,168053,0,0,307305,2771362,25.049333,121.567934
松山區,寶清段五小段51~100地號,3.9,10112,0,175000,44872,0,0,307397,2771409,25.049753,121.568848
文山區,臺北市文山區萬芳路105巷1~50號,69.05,10112,132.24,18180000,137477,0,0,306844,2765584,24.997187,121.563128
文山區,臺北市文山區興隆路三段101~150號,5.83,10112,27.68,5100000,184249,0,0,306400,2765731,24.99853,121.558735
文山區,木柵段二小段601~650地號,5,10109,0,1700500,340100,0,0,307295,2764082,24.98361,121.567533
文山區,臺北市文山區樟新街56巷1~50號,52.94,10110,167.13,21300000,127446,0,0,306059,2763361,24.977147,121.555261
松山區,臺北市松山區新東街26巷1~50號,36,10112,86.27,16600000,192419,0,0,307191,2772386,25.058581,121.566847
松山區,寶清段五小段51~100地號,3.9,10112,0,175000,44872,0,0,307395,2771411,25.049772,121.568828
松山區,臺北市松山區南京東路五段201~250號,0.42,10112,24.91,2700000,,0,0,306977,2771638,25.051837,121.564695
文山區,臺北市文山區木新路三段351~400號,45,10111,82.9,9200000,110977,0,0,306080,2763699,24.980197,121.555483
文山區,臺北市文山區景興路151~200號,7.22,10112,88.32,8060000,91259,0,0,304889,2765035,24.992302,121.543739
文山區,臺北市文山區和興路1~50號,26,10111,81.38,12000000,147456,0,0,305149,2764376,24.986343,121.546289
松山區,延吉段三小段401~450地號,8.2,10112,0,560000,68293,0,0,305650,2770981,25.045955,121.551517
松山區,臺北市松山區敦化北路120巷1~50號,48.3,10112,381.29,114580000,300506,0,0,305207,2771882,25.054105,121.547163
松山區,臺北市松山區新東街51巷1~50號,58.99,10111,199.4,31000000,155466,0,0,306913,2772685,25.061291,121.564104
松山區,寶清段七小段351~400地號,2,10112,0,1246300,623150,0,0,307894,2771507,25.050619,121.573778
松山區,臺北市松山區南京東路五段1~50號,3.01,10112,36.7,8000000,217984,0,0,306467,2771542,25.050989,121.559637
松山區,敦化段二小段101~150地號,9.81,10112,0,380000,38736,0,0,305190,2771388,25.049646,121.546975
松山區,臺北市松山區民族東路651~700號,26,10111,134.27,12000000,89372,0,0,305192,2772993,25.064136,121.547059
文山區,臺北市文山區政大一街351~400號,83.5,10111,185.64,19250000,103695,40.49,0,309259,2764409,24.986486,121.587001
文山區,臺北市文山區久康街110巷2弄1~50號,34.58,10112,135.37,16560000,122331,18.53,0,307345,2764809,24.990171,121.568059
文山區,臺北市文山區久康街110巷2弄1~50號,34.58,10112,135.37,15310000,113097,18.53,0,307351,2764803,24.990117,121.568118
文山區,臺北市文山區久康街110巷2弄1~50號,34.5,10112,135.14,16040000,118692,18.53,0,307338,2764816,24.990235,121.56799
文山區,臺北市文山區久康街1~50號,30.67,10111,74.12,9900000,133567,0,0,307027,2764657,24.988811,121.564902
文山區,臺北市文山區辛亥路四段101~150號,17.38,10111,107.24,17280000,161134,0,0,306153,2766374,25.004345,121.556315
文山區,臺北市文山區辛亥路七段84巷1~50號,19.22,10112,81.61,11100000,136013,0,0,306011,2763836,24.981437,121.554805
文山區,臺北市文山區萬盛街130巷1~50號,37.75,10112,91.92,13300000,144691,0,0,304667,2766416,25.004778,121.541595
松山區,臺北市松山區光復北路80巷1~50號,42.5,10111,63.86,10034950,157140,0,0,306223,2771430,25.049987,121.557214
松山區,臺北市松山區民權東路三段160巷1~50號,10.97,10111,70.2,15800000,225071,0,0,305208,2772483,25.059531,121.547197
松山區,臺北市松山區民生東路五段151~200號,2.53,10111,37.71,6700000,177672,0,0,306971,2772367,25.058418,121.564666
松山區,臺北市松山區八德路四段181巷17弄1~50號,25.5,10112,79.9,12700000,158949,0,0,306831,2771355,25.049287,121.563237
松山區,臺北市松山區光復北路26巷1~50號,13.5,10110,126.67,23500000,185521,0,0,306257,2771327,25.049056,121.557547
松山區,臺北市松山區民權東路三段160巷1~50號,30.95,10112,172.12,23000000,133628,0,0,305289,2772571,25.060322,121.548004
文山區,臺北市文山區辛亥路四段77巷101~150號,87.56,10112,178.71,14380000,80466,53.19,0,306578,2766957,25.009592,121.560549
文山區,臺北市文山區保儀路13巷1~50號,10.23,10112,129.55,16250000,125434,15.19,0,307573,2764593,24.988212,121.570308
文山區,臺北市文山區木柵路一段191巷51~100號,42.01,10111,186.89,14400000,77051,0,0,305633,2764592,24.988276,121.551091
文山區,臺北市文山區木柵路一段51~100號,4.62,10112,41.82,1850000,,0,1850000,305210,2764467,24.987163,121.546896
文山區,萬慶段三小段151~200地號,85.17,10112,0,7761723,91132,0,0,304469,2764900,24.991099,121.539574
文山區,臺北市文山區興隆路二段201~250號,13.58,10112,53.2,5500000,103383,0,0,305681,2766102,25.001906,121.551628
文山區,臺北市文山區萬芳路107巷1~50號,42.56,9901,262.14,28880000,132074,68.46,3300000,306652,2765526,24.99667,121.561223
文山區,臺北市文山區萬芳路107巷1~50號,31.25,9901,176.81,20500000,128340,34.22,2200000,306682,2765495,24.996389,121.561519
文山區,臺北市文山區萬芳路107巷1~50號,41.23,9902,254.37,28500000,139853,68.46,2500000,306662,2765516,24.99658,121.561322
文山區,臺北市文山區萬芳路107巷1~50號,20.61,9901,111.34,12000000,116723,17.11,1000000,306678,2765499,24.996426,121.56148
文山區,臺北市文山區萬芳路107巷1~50號,22.94,10005,136.11,16000000,139366,34.22,1800000,306680,2765497,24.996407,121.5615
文山區,臺北市文山區萬芳路107巷1~50號,32.25,10112,180.03,20600000,126192,34.22,2200000,306680,2765498,24.996416,121.5615
文山區,臺北市文山區萬芳路107巷1~50號,42.56,9906,262.14,30980000,145704,68.46,2760000,306650,2765527,24.996679,121.561204
文山區,臺北市文山區萬芳路107巷1~50號,22.61,9901,118.99,12900000,116804,17.11,1000000,306674,2765503,24.996462,121.56144
文山區,臺北市文山區萬芳路107巷1~50號,42.56,9901,262.14,25290000,117513,68.46,2530000,306656,2765521,24.996625,121.561263
文山區,臺北市文山區萬芳路107巷1~50號,42.56,10103,262.14,36080000,168732,68.46,3400000,306675,2765502,24.996453,121.56145
文山區,臺北市文山區萬芳路107巷1~50號,41.23,9904,254.37,28500000,138777,68.46,2700000,306681,2765497,24.996407,121.561509
文山區,臺北市文山區萬芳路107巷1~50號,32.25,9904,180.03,22640000,141554,34.22,2000000,306672,2765505,24.99648,121.561421
文山區,臺北市文山區忠順街一段1~50號,17.84,10112,99.34,15000000,150997,0,1350000,306527,2764104,24.983837,121.559927
文山區,臺北市文山區忠順街一段1~50號,17.89,10112,99.75,13880000,139148,0,900000,306521,2764110,24.983892,121.559868
文山區,臺北市文山區忠順街一段1~50號,17.89,10112,99.75,15080000,151178,0,1350000,306514,2764117,24.983955,121.559799
文山區,臺北市文山區忠順街一段1~50號,17.84,10112,99.34,15680000,157842,0,1350000,306521,2764110,24.983892,121.559868
文山區,臺北市文山區忠順街一段1~50號,18.45,10112,102.66,16000000,155854,0,1450000,306529,2764102,24.983819,121.559947
文山區,臺北市文山區忠順街一段1~50號,18.45,10112,102.66,15450000,150497,0,1450000,306500,2764131,24.984082,121.559661
文山區,臺北市文山區忠順街一段1~50號,17.78,10112,99.16,15350000,154800,0,1350000,306518,2764113,24.983919,121.559838
文山區,臺北市文山區忠順街一段1~50號,17.78,10112,99.16,15150000,152783,0,1350000,306501,2764130,24.984073,121.55967
文山區,臺北市文山區忠順街一段1~50號,16.12,10112,87.46,13100000,149783,0,0,306531,2764100,24.983801,121.559966
文山區,臺北市文山區忠順街一段1~50號,19.61,10112,111.64,18000000,161233,0,2600000,306523,2764108,24.983873,121.559888
松山區,臺北市松山區八德路四段401~450號,4.86,10112,49.47,8250000,166768,0,0,307541,2771443,25.050055,121.570277
文山區,政大段二小段601~650地號,2.28,10111,0,223829,98171,0,0,308551,2763973,24.982578,121.579969
文山區,臺北市文山區木柵路四段149巷1~50號,17.75,10111,92.69,12400000,133779,0,0,307980,2765839,24.999446,121.574392
文山區,臺北市文山區光輝路51~100號,33.38,10110,114.08,12530000,109835,0,0,306284,2764288,24.985507,121.557528
文山區,臺北市文山區政大一街320巷101~150號,38.11,10111,280.27,37680000,134442,81.13,0,309206,2764295,24.985459,121.586471
文山區,臺北市文山區辛亥路七段84巷22弄1~50號,27.75,10111,80.6,8760000,108685,0,0,306015,2763790,24.981021,121.554843
文山區,臺北市文山區福興路106巷28弄1~50號,15.9,10112,71.26,8600000,120685,0,0,305512,2766599,25.006399,121.549974
文山區,臺北市文山區萬安街12巷1~50號,25.92,10112,49.55,1405094,28357,0,0,307541,2766026,25.001151,121.570051
文山區,臺北市文山區景豐街51~100號,38.83,10111,191.37,29000000,151539,35.97,0,305081,2765991,25.000926,121.545679
松山區,臺北市松山區三民路29巷1~50號,44.24,10111,207.63,32000000,154120,0,0,306834,2771899,25.054198,121.563289
松山區,西松段一小段51~100地號,36.9,10112,0,1586566,42996,0,0,306865,2771656,25.052003,121.563586
文山區,臺北市文山區汀州路四段105巷1~50號,28.32,10112,92.44,12950000,140091,0,0,304208,2766582,25.006293,121.537054
文山區,臺北市文山區辛亥路五段1~50號,28.08,10112,99.18,12600000,127042,0,0,305994,2765898,25.000053,121.55472
文山區,臺北市文山區辛亥路四段77巷92弄1~50號,35.22,10111,53.03,6000000,113144,0,0,306536,2767013,25.010099,121.560135
文山區,臺北市文山區新光路一段151~200號,0.33,10112,44.23,700000,,44.22,700000,307966,2765082,24.992612,121.574221
文山區,木柵段二小段751~800地號,134.82,10112,0,4461227,33090,0,0,308511,2764036,24.983148,121.579576
文山區,臺北市文山區福興路4巷15弄1~50號,32.63,10111,87.47,8700000,99463,0,0,305633,2766324,25.003912,121.551161
文山區,臺北市文山區辛亥路四段101巷51~100號,31.81,10112,115.09,4075058,35408,0,0,306481,2766619,25.006544,121.559574
文山區,臺北市文山區辛亥路六段1~50號,23.93,10112,153.83,19200000,124813,46.93,0,305796,2764766,24.989841,121.552713
文山區,臺北市文山區公館街1~50號,46.03,10111,214.34,44020000,205375,15.97,0,304245,2766482,25.005389,121.537417
松山區,臺北市松山區南京東路五段66巷3弄1~50號,35.34,10111,152.09,27000000,177526,0,0,306664,2771508,25.050675,121.561588
松山區,臺北市松山區延吉街9巷1~50號,30.19,10112,99.78,21300000,213470,0,0,305886,2771105,25.047066,121.553861
松山區,臺北市松山區復興北路499巷2弄1~50號,26.5,10111,88.29,12100000,137048,0,0,305058,2773093,25.065043,121.545735
松山區,臺北市松山區八德路三段106巷1~50號,39.88,10111,125.8,8800000,69952,0,0,305881,2771125,25.047246,121.553813
松山區,臺北市松山區南京東路三段256巷1~50號,26.27,10112,113.34,22750000,200723,16.31,0,304966,2771523,25.050873,121.544761
松山區,臺北市松山區三民路136巷1~50號,0,10112,120,2000000,,0,2000000,306869,2772573,25.060282,121.563664
松山區,濱江段四小段601~650地號,200.29,10112,0,26200000,130810,0,0,305074,2773933,25.072626,121.545927
文山區,臺北市文山區興隆路三段201~250號,26.67,10112,92.07,9000000,97752,0,0,306554,2765304,24.99467,121.560244
文山區,臺北市文山區辛亥路七段84巷1~50號,17.87,10111,69.78,10100000,144741,0,0,306011,2763836,24.981437,121.554805
文山區,政大段一小段101~150地號,583.97,10112,0,91858000,157299,0,0,308881,2764320,24.985698,121.583253
文山區,臺北市文山區萬寧街151~200號,0,10111,155.3,8280000,53316,0,0,307498,2766360,25.004168,121.569639
文山區,臺北市文山區興隆路三段304巷1~50號,15.64,10111,120.2,13080000,108819,26.65,0,305903,2765314,24.994784,121.553795
文山區,臺北市文山區興順街151~200號,4.6,10112,36.13,1350000,,36.13,1350000,305070,2766061,25.001558,121.545573
文山區,臺北市文山區興順街151~200號,4.6,10112,36.13,1350000,,36.13,1350000,305073,2766058,25.001531,121.545603
文山區,臺北市文山區羅斯福路五段218巷38弄1~50號,10.28,10112,43.47,8380000,192777,0,0,304212,2766151,25.002402,121.537077
文山區,臺北市文山區羅斯福路五段218巷38弄1~50號,16.21,10112,70.51,13800000,195717,0,0,304185,2766178,25.002647,121.53681
松山區,臺北市松山區民族東路651~700號,25.25,10111,165.2,23600000,142866,0,0,305295,2772947,25.063717,121.548078
松山區,臺北市松山區北寧路32巷1~50號,19.26,10112,93.77,4790000,51082,0,0,305822,2771344,25.049226,121.553237
文山區,臺北市文山區汀州路四段151~200號,26.35,10111,205.47,33000000,160600,36.01,0,304103,2766282,25.003589,121.536002
文山區,臺北市文山區育英街51~100號,0.17,10112,41.09,1880000,,0,1880000,304327,2764972,24.991754,121.53817
文山區,臺北市文山區興隆路一段70巷11弄1~50號,6.5,10112,20.76,1050000,50578,0,0,304561,2766095,25.001884,121.540532
松山區,臺北市松山區北寧路51~100號,24.66,10111,185.15,10600000,57251,0,0,305839,2771479,25.050444,121.553411
松山區,臺北市松山區新東街11巷1~50號,27.62,10112,75.14,15500000,206282,0,0,307068,2772312,25.057918,121.565625
松山區,臺北市松山區八德路四段651~700號,10.81,10112,106.89,4500000,42099,0,0,308172,2771474,25.050311,121.576531
松山區,臺北市松山區八德路三段151~200號,2.36,10112,30.55,9966000,326219,0,0,306092,2771203,25.047943,121.555907
文山區,臺北市文山區木新路三段310巷12弄1~50號,36.51,10112,93.18,9600000,103026,0,0,306215,2763897,24.98198,121.556828
文山區,臺北市文山區文山區辛亥路七段76巷1~50號,28,10111,74.68,9000000,120514,0,0,305981,2763905,24.982061,121.554511
文山區,臺北市文山區仙岩路16巷1~50號,27.51,10112,83.29,12680000,152239,0,0,305411,2765619,24.997556,121.548934
文山區,臺北市文山區指南路三段14巷1~50號,35,10112,99.63,9900000,99368,0,0,308465,2764222,24.984829,121.579128
文山區,木柵段二小段751~800地號,56.47,10112,0,2036334,36060,0,0,305964,2763882,24.981854,121.554341
文山區,臺北市文山區政大一街201~250號,155.05,10112,315.56,36300000,115034,0,0,309054,2764315,24.985646,121.584966
文山區,臺北市文山區萬壽路51~100號,20.17,10111,52.97,6510000,122900,0,0,309284,2764435,24.98672,121.587249
松山區,臺北市松山區南京東路五段250巷2弄1~50號,0.14,10112,24.81,1700000,,24.8,1700000,307138,2771486,25.050458,121.566285
松山區,臺北市松山區南京東路五段251巷22弄1~50號,29.75,10112,100.33,5433450,54156,0,0,307021,2771644,25.051889,121.565132
松山區,臺北市松山區撫遠街249巷1~50號,32.19,10112,94.3,19000000,201485,0,0,307340,2772643,25.060896,121.568335
松山區,臺北市松山區光復南路33巷1~50號,23.41,10110,116.79,17992000,154054,0,0,306366,2771077,25.046795,121.558617
松山區,臺北市松山區撫遠街201~250號,17.68,10111,90.67,18800000,207345,0,0,307334,2772515,25.059741,121.56827
松山區,臺北市松山區南京東路五段66巷3弄1~50號,40.5,10111,99.54,22000000,221017,0,0,306682,2771521,25.050791,121.561767
文山區,臺北市文山區辛亥路四段77巷92弄1~50號,38.48,10112,64.69,8320000,128613,0,0,306545,2767003,25.010009,121.560224
文山區,臺北市文山區福興路95巷1~50號,22.09,10112,88.15,9600000,108905,0,0,305323,2766448,25.005043,121.548095
文山區,臺北市文山區育英街45巷1~50號,41.83,10111,208.56,35000000,167817,71.38,0,304279,2764859,24.990735,121.53769
文山區,臺北市文山區辛亥路六段1~50號,41.84,10112,262.08,31680000,120884,0,0,305777,2764785,24.990013,121.552526
文山區,臺北市文山區辛亥路六段21巷1~50號,80.82,10112,221.74,27700000,124921,39.37,0,305917,2764718,24.989403,121.55391
文山區,實踐段一小段51~100地號,43,10112,0,10380000,241395,0,0,306446,2764328,24.985862,121.559134
松山區,臺北市松山區民權東路三段115巷1~50號,21.66,10111,116.56,19330000,165837,0,0,305053,2772799,25.062389,121.545674
松山區,臺北市松山區南京東路五段201~250號,4.42,10112,55.44,13280000,239538,0,0,306979,2771636,25.051819,121.564715
文山區,臺北市文山區景興路137巷1~50號,19.86,10111,70.1,11460000,163481,0,0,305126,2765248,24.994217,121.546096
文山區,臺北市文山區興隆路二段217巷1~50號,18.58,10112,113.83,11800000,103663,40.24,0,305478,2766125,25.002121,121.549618
文山區,臺北市文山區羅斯福路五段236巷1~50號,40.28,10112,113.59,17100000,150541,0,0,304391,2766004,25.001068,121.538844
文山區,政大段二小段401~450地號,9.33,10112,0,180000,19293,0,0,308656,2763892,24.981842,121.581006
文山區,臺北市文山區木柵路三段1~50號,34.73,10112,146.07,17330000,118642,0,0,307030,2764571,24.988034,121.564929
文山區,臺北市文山區辛亥路四段77巷92弄1~50號,37.87,10112,60.51,7150000,118162,0,0,306571,2766977,25.009773,121.56048
松山區,臺北市松山區南京東路四段151~200號,7.69,10111,92.84,19980000,215209,0,0,306246,2771538,25.050961,121.557447
松山區,臺北市松山區三民路96巷1~50號,35.33,10111,85.59,18800000,219652,0,0,306942,2772249,25.057354,121.564374
松山區,臺北市松山區光復北路101~150號,13.04,10111,111.08,21400000,192654,0,0,306320,2771543,25.051004,121.55818
松山區,臺北市松山區南京東路四段51~100號,7.78,10112,82.33,15350000,186445,0,0,305919,2771650,25.051984,121.55421
松山區,臺北市松山區健康路401~450號,28.15,10111,305,79000000,259016,0,0,307211,2771849,25.053733,121.567023
松山區,臺北市松山區復興北路313巷1~50號,38.71,10111,198.55,48200000,242760,0,0,305049,2772382,25.058625,121.545617
松山區,臺北市松山區三民路166巷1~50號,40.64,10111,124.27,23960000,192806,0,0,306837,2772789,25.062233,121.563355
文山區,臺北市文山區辛亥路五段73巷7弄1~50號,7.47,10112,29.16,3600000,123457,0,0,305940,2765602,24.997383,121.554173
文山區,臺北市文山區景興路153巷1~50號,3.39,10112,18.75,450000,,0,450000,305099,2765220,24.993965,121.545827
文山區,興隆段二小段301~350地號,613.38,10112,0,19966800,32552,0,0,305167,2765945,25.000508,121.54653
文山區,臺北市文山區景文街1~50號,7.45,10112,45.86,8600000,187527,0,0,304671,2765148,24.99333,121.541584
文山區,臺北市文山區試院路1巷1~50號,18.1,10111,83.05,13658000,164455,0,0,305380,2764540,24.987816,121.548583
松山區,臺北市松山區八德路三段201~250號,0.05,10112,3.32,250000,75301,0,0,306201,2771243,25.0483,121.556989
松山區,臺北市松山區延壽街401~450號,9.27,10112,33.26,1990367,59843,0,0,306148,2772116,25.056183,121.556499
松山區,臺北市松山區南京東路五段201~250號,4.42,10112,55.49,14500000,261308,0,0,307000,2771615,25.051628,121.564922
松山區,臺北市松山區民生東路五段151~200號,4.66,10112,54.46,10300000,189130,0,0,306896,2772374,25.058484,121.563923
松山區,臺北市松山區民生東路三段113巷7弄1~50號,25.24,10111,181.08,34800000,192180,0,0,305163,2772357,25.058395,121.546746
文山區,臺北市文山區景興路151~200號,4.61,10112,50.57,6780000,134098,0,0,304964,2765014,24.99211,121.544481
文山區,臺北市文山區光輝路50巷3弄1~50號,35.92,10112,129.69,12600000,97155,0,0,306072,2764150,24.984269,121.555422
文山區,臺北市文山區木柵路一段301~350號,29.42,10111,79.5,5951651,74864,0,0,306186,2764630,24.988599,121.556571
文山區,臺北市文山區辛亥路七段69巷1~50號,26.42,10112,98.03,12080000,123228,0,0,306001,2763934,24.982322,121.55471
文山區,臺北市文山區文山區木新路三段339巷1~50號,27,10112,77.34,9800000,126713,0,0,306159,2763678,24.980005,121.556265
文山區,臺北市文山區興隆路二段203巷1~50號,28.39,10112,98.95,8500000,85902,0,0,305463,2766011,25.001093,121.549464
松山區,臺北市松山區健康路325巷18弄1~50號,62.16,10112,197.59,69800000,353257,0,0,307316,2772117,25.056148,121.568075
松山區,臺北市松山區慶城街51~100號,143.74,10008,1157.42,321800000,331442,261.94,25000000,305158,2772038,25.055515,121.546684
松山區,臺北市松山區八德路二段351~400號,3.27,10112,34.02,11000000,323339,0,0,305151,2771234,25.048257,121.546582
松山區,敦化段五小段1~50地號,4.08,10112,0,3000000,735294,0,0,305336,2772352,25.058344,121.548461
松山區,臺北市松山區南京東路五段291巷44弄1~50號,47.57,10111,222.9,9000000,40377,0,0,307057,2771791,25.053215,121.565494
文山區,臺北市文山區秀明路一段1~50號,29.68,10110,156.53,22000000,140539,15.03,0,306992,2764754,24.989688,121.56456
文山區,臺北市文山區興隆路四段74巷21弄1~50號,37.6,10110,100.09,11500000,114897,0,0,306651,2764000,24.982894,121.561151
文山區,臺北市文山區景華街147巷11弄1~50號,34.69,10111,67.01,10000000,149231,0,0,305249,2765485,24.996352,121.547323
文山區,臺北市文山區興隆路四段109巷32弄1~50號,47.18,10112,256.42,29580000,115358,0,0,306882,2764335,24.985909,121.563453
文山區,政大段四小段201~250地號,163,10111,0,9500000,58282,0,0,307889,2764759,24.989699,121.573445
文山區,臺北市文山區興隆路四段1~50號,53.19,10112,222.26,27250000,122604,34.41,0,306467,2764742,24.989599,121.559359
文山區,臺北市文山區萬慶街1~50號,36.5,10112,101.59,16500000,162418,0,0,304356,2765177,24.993604,121.538465
文山區,臺北市文山區興隆路二段217巷1~50號,25.31,10110,141.53,15500000,109517,36.7,0,305451,2766152,25.002366,121.549351
松山區,西松段二小段101~150地號,4,10112,0,186560,46640,0,0,306804,2771454,25.050182,121.562973
文山區,實踐段一小段551~600地號,28.43,10112,0,1399034,49210,0,0,307256,2764848,24.990527,121.567179
文山區,臺北市文山區興隆路三段221巷1~50號,33.02,10111,138.56,12900000,93100,0,0,306582,2765261,24.99428,121.560519
文山區,政大段一小段1~50地號,27.09,10112,0,4560000,168328,0,0,309214,2764559,24.987842,121.586561
文山區,臺北市文山區文山區木新路二段251~300號,47.06,10112,132.21,13500000,102110,0,0,307150,2763998,24.982857,121.566093
文山區,臺北市文山區羅斯福路五段201~250號,7.77,10112,49.29,10500000,213025,0,0,304384,2766129,25.002197,121.53878
文山區,臺北市文山區木柵路四段33巷1~50號,10.85,10111,37.82,5610000,148334,0,0,307653,2765224,24.993906,121.571127
松山區,臺北市松山區三民路68巷1~50號,16.64,10111,71.21,3173731,44569,0,0,306961,2772050,25.055557,121.564554
松山區,臺北市松山區三民路68巷1~50號,11.1,10111,47.47,2115809,44571,0,0,306990,2772021,25.055294,121.56484
松山區,敦化段一小段1~50地號,7,10111,0,532000,76000,0,0,305245,2772184,25.05683,121.547552
松山區,臺北市松山區八德路四段245巷1~50號,25.39,10112,152.95,39800000,260216,0,0,306941,2771447,25.050114,121.564331
松山區,臺北市松山區八德路四段245巷32弄1~50號,7.53,10112,31.76,2000000,,0,0,306956,2771432,25.049978,121.564479
文山區,臺北市文山區萬利街30巷1~50號,18.77,10112,73.76,11360000,154013,0,0,307094,2765994,25.000879,121.565621
文山區,萬隆段二小段251~300地號,89,10112,0,10500000,117978,0,0,304368,2765972,25.00078,121.538615
文山區,臺北市文山區忠順街二段1~50號,31,10112,162.12,25500000,157291,0,0,306809,2764191,24.984612,121.562724
文山區,臺北市文山區和興路44巷1~50號,55.16,10112,187.89,25600000,136250,8.64,0,305176,2764102,24.983869,121.546545
文山區,臺北市文山區汀州路四段1~50號,20.44,10112,113.43,3700000,32619,0,0,304197,2766911,25.009264,121.536958
文山區,臺北市文山區景興路251~300號,3.27,10111,38.07,5800000,152351,0,0,304786,2764759,24.989814,121.542708
文山區,臺北市文山區汀州路四段85巷14弄1~50號,29.4,10112,108.12,15880000,146874,0,0,304210,2766644,25.006853,121.537076
文山區,臺北市文山區萬芳路107巷1~50號,41.23,9901,254.37,27150000,131515,68.46,2700000,306675,2765502,24.996453,121.56145
文山區,臺北市文山區萬芳路107巷1~50號,19.62,9901,119.15,12140000,125294,34.23,1500000,306665,2765512,24.996543,121.561352
文山區,臺北市文山區新光路一段151~200號,32.68,10112,214.64,26600000,140778,45.58,2800000,307964,2765134,24.993082,121.574204
文山區,臺北市文山區新光路一段151~200號,39,10112,221.96,27200000,129538,22.79,1400000,307972,2765126,24.993009,121.574283
文山區,臺北市文山區新光路一段151~200號,39,10112,224.35,26630000,126662,22.79,1100000,307972,2765126,24.993009,121.574283
文山區,臺北市文山區新光路一段151~200號,39,10112,224.35,29300000,138420,22.79,1400000,307982,2765116,24.992918,121.574381
文山區,臺北市文山區新光路一段151~200號,31.98,10112,191.86,22290000,125333,22.79,1100000,307979,2765119,24.992946,121.574352
文山區,臺北市文山區新光路一段151~200號,31.98,10112,191.86,22540000,126811,22.79,1100000,307971,2765127,24.993018,121.574273
文山區,臺北市文山區新光路一段151~200號,44.88,10112,269.69,37700000,155727,45.58,2800000,307961,2765138,24.993118,121.574174
文山區,臺北市文山區新光路一段151~200號,39,10112,224.35,29800000,140901,22.79,1400000,307981,2765117,24.992928,121.574371
文山區,臺北市文山區新光路一段151~200號,39,10112,224.35,30080000,142290,22.79,1400000,307970,2765128,24.993027,121.574263
文山區,臺北市文山區新光路一段151~200號,40.41,10112,269.93,30780000,136337,68.37,3300000,307971,2765127,24.993018,121.574273
文山區,臺北市文山區新光路一段151~200號,54.59,10112,357.65,47680000,166160,91.16,3400000,307991,2765107,24.992837,121.57447
文山區,臺北市文山區新光路一段151~200號,31.98,10112,191.86,26120000,146212,22.79,1400000,307959,2765139,24.993127,121.574154
文山區,臺北市文山區木新路二段1~50號,7.7,10112,31.55,1408380,44640,0,0,307653,2764472,24.987117,121.571095
松山區,臺北市信義區南京東路四段151~200號,6.8,10111,68.19,12500000,183311,0,0,306215,2771623,25.05173,121.557143
松山區,臺北市松山區南京東路五段201~250號,3.72,10112,46.29,11300000,244113,0,0,307002,2771613,25.05161,121.564942
文山區,興安段二小段251~300地號,6,10112,0,225000,37500,0,0,305650,2765767,24.998883,121.551307
文山區,臺北市文山區萬壽路51~100號,53.45,10111,132.88,13260000,99789,0,0,309377,2764287,24.98538,121.588164
文山區,臺北市文山區景福街151~200號,29.5,10112,83.23,5000000,60074,0,0,304292,2765251,24.994274,121.537834
文山區,臺北市文山區秀明路一段151~200號,9.58,10111,71.02,9670000,136159,0,0,307481,2764987,24.991773,121.569413
松山區,臺北市松山區民生東路五段151~200號,21.19,10110,131.6,27000000,205167,0,0,306808,2772343,25.058208,121.56305
松山區,臺北市松山區慶城街1~50號,8.33,10112,35.36,2500000,,0,2500000,305101,2771828,25.053621,121.546111
松山區,臺北市松山區光復北路190巷1~50號,44.81,10112,209.65,43750000,208681,0,0,306057,2771911,25.054336,121.555589
松山區,臺北市松山區松山區八德路四段181巷17弄1~50號,28.75,10112,74.29,12680000,170682,0,0,306950,2771352,25.049256,121.564416
松山區,臺北市松山區八德路四段651~700號,5.3,10112,59,9500000,161017,0,0,308187,2771395,25.049597,121.576677
松山區,臺北市松山區民生東路五段151~200號,4.49,10112,52.44,9550000,182113,0,0,306742,2772458,25.059248,121.5624
松山區,臺北市松山區南京東路五段201~250號,4.42,10112,55.44,13700000,247114,0,0,306982,2771633,25.051791,121.564745
文山區,臺北市文山區萬安街30巷1~50號,41,10111,94.56,14800000,156514,0,0,307730,2766131,25.002091,121.571927
文山區,臺北市文山區文山區興隆路三段221巷2弄1~50號,58.99,10111,97.36,12000000,123254,0,0,306503,2765207,24.993796,121.559734
文山區,臺北市文山區興隆路四段105巷1~50號,21.29,10112,100.96,14300000,141640,0,0,306685,2764562,24.987966,121.561511
文山區,臺北市文山區興隆路一段55巷27弄1~50號,18.16,10112,82.83,12150000,146686,0,0,304765,2766397,25.004603,121.542565
文山區,臺北市文山區興隆路三段181巷51~100號,52.24,10111,216.96,31500000,168879,41.39,1850000,306776,2765502,24.996449,121.562451
文山區,臺北市文山區景興路238巷1~50號,12.19,10112,12.89,2705625,209901,0,0,304766,2764878,24.990889,121.542515
文山區,臺北市文山區萬芳路51~100號,51.03,10111,94.23,16500000,175103,0,0,307397,2765715,24.998348,121.568611
文山區,臺北市文山區萬安街56巷1~50號,35,10110,59.73,4800000,80362,0,0,307731,2766131,25.002091,121.571937
松山區,臺北市松山區八德路二段366巷1~50號,48.89,10112,495.58,166880000,336737,0,0,305122,2771059,25.046678,121.546288
